Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings
F/C(=C(/C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,400.0559999999999,5.802800000000001,119.2528092432413,0.0,0.0,0.0,2.0,0.0
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,651.2280000000003,4.714300000000003,198.33994910693062,104.13999999999999,2.0,4.0,13.0,0.0
C=C(CC(F)(F)C(F)(F)C(F)(F)F)OC(C)=O,268.128,3.286200000000001,91.03805794645585,26.3,0.0,2.0,4.0,0.0
CC(=O)SCCC(F)(C(F)(F)F)C(F)(F)F,272.18499999999995,3.4891000000000014,90.37228366010184,17.07,0.0,2.0,3.0,0.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,450.08799999999997,4.988100000000002,135.26712354494438,20.23,1.0,1.0,7.0,0.0
O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,658.1200000000002,7.839700000000005,199.72250100527057,37.3,1.0,1.0,11.0,0.0
FC(F)(F)c1cc(C(F)(F)C(F)(F)C(F)(F)F)n[nH]1,304.08699999999993,3.7179,96.94378757671127,28.68,1.0,1.0,2.0,1.0
CCCCCCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,670.5320000000002,12.423399999999981,237.9873027053065,0.0,0.0,0.0,22.0,0.0
CCOC(=O)Cc1cnc(NC(N=C(O)CC)(C(F)(F)F)C(F)(F)F)s1,407.33599999999996,3.8480000000000025,147.4485336835933,83.81,2.0,6.0,7.0,1.0
C[N+](C)(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],613.255,5.237600000000005,198.28411640841557,40.129999999999995,0.0,2.0,13.0,0.0
N=C1N=C(N)C(F)(F)C(F)(F)C1(F)F,219.08799999999997,1.2403700000000002,73.1069649315818,62.230000000000004,2.0,2.0,0.0,1.0
C[Si](Cl)(Cl)C(F)(F)C(F)C(F)(F)F,265.056,3.610900000000001,80.22552922925962,0.0,0.0,0.0,2.0,0.0
COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F,488.09900000000005,3.9657999999999998,152.17044098990073,61.830000000000005,0.0,5.0,8.0,0.0
N#Cc1ccc(C(=O)Nc2c(Br)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2C(F)(F)F)c(F)c1NC(=O)c1ccc(Cl)nc1,709.6969999999999,8.32108,245.12688582683174,94.88000000000001,2.0,4.0,5.0,3.0
Cc1ccc(OC(F)(F)C(F)(F)Br)cc1,287.04999999999995,3.954320000000002,92.16946390953997,9.23,0.0,1.0,3.0,1.0
FC(F)(F)C(F)(c1cccnc1Cl)C(F)(F)F,281.558,4.0244,95.20789149099862,12.89,0.0,1.0,1.0,1.0
O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,410.05699999999996,3.7219999999999995,125.04793089916748,43.370000000000005,0.0,3.0,4.0,0.0
CN(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],603.3100000000001,0.4324999999999997,230.72998833473312,63.60000000000001,1.0,4.0,12.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,648.979,8.254100000000005,182.06353404474038,0.0,0.0,0.0,9.0,0.0
O=CCC(F)(F)C(F)(F)F,162.057,1.7730000000000001,52.82327648569432,17.07,0.0,1.0,2.0,0.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F,366.154,2.0412,103.33122224906964,68.28,0.0,4.0,5.0,0.0
FC(F)(F)C(F)(F)C(F)(F)c1ccc(CC2CO2)cc1,302.1890000000001,3.9173000000000027,108.88751770233792,12.53,0.0,1.0,4.0,2.0
O=C(N(C1CCCCC1)C1CCCCC1)C(F)(F)C(F)(F)C(F)(F)F,377.34399999999994,5.313300000000004,141.281824027451,20.310000000000002,0.0,1.0,4.0,2.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,329.49699999999996,2.1090999999999998,101.47833770819638,40.129999999999995,0.0,2.0,5.0,0.0
CCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,744.1610000000003,10.040399999999996,217.3164064406698,0.0,0.0,0.0,14.0,0.0
CCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,770.3900000000004,12.280699999999984,245.20885962974117,0.0,0.0,0.0,21.0,0.0
N[C@@H](CCC(F)(F)C(F)(F)F)C(=O)O,221.12499999999997,1.3761,75.68728516369627,63.32000000000001,2.0,2.0,4.0,0.0
O=P(O)(O)O.OCC(F)(F)C(F)F.OCC(F)(F)C(F)F.OCC(F)(F)C(F)F,494.162,1.7086999999999997,152.9777194263561,138.45000000000002,6.0,4.0,6.0,0.0
FC1=NC(F)=C1C(F)(C(F)(F)F)C(F)(F)F,257.05499999999995,3.3819999999999997,81.25366852629534,12.36,0.0,1.0,1.0,1.0
C=CC(F)(F)C(F)C(F)(F)F,178.07499999999996,2.708100000000001,58.50262887078914,0.0,0.0,0.0,2.0,0.0
O=C(O)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,414.06399999999996,4.4451,124.73263272473912,37.3,1.0,1.0,4.0,0.0
CN(C)CCCN(O)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,528.331,4.088000000000003,172.29923212312568,60.85,1.0,4.0,12.0,0.0
O=S(=O)(O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,816.6230000000004,8.922200000000005,240.05039203384226,54.370000000000005,1.0,2.0,13.0,0.0
O=P(O)(O)C(F)(F)F,149.992,0.6839,42.28726515734813,57.53,2.0,1.0,0.0,0.0
CC(COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C)COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1486.483000000001,16.416399999999992,464.71809837093514,68.15,2.0,5.0,34.0,0.0
CCCCC(I)CC(F)(F)C(F)(F)F,330.078,4.5679000000000025,93.38336096428061,0.0,0.0,0.0,5.0,0.0
FC(F)(F)C(F)(F)C(F)(F)COCC(F)(F)C(F)(F)C(F)(F)F,382.09099999999995,4.668800000000001,116.72488669907996,9.23,0.0,1.0,6.0,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,296.05999999999995,2.8773,91.17507148131472,37.3,1.0,1.0,5.0,0.0
C[N+](C)(CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],577.3889999999999,0.42569999999999997,196.4361985998639,117.64000000000001,0.0,6.0,15.0,0.0
O=P([O-])([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[NH4+].[NH4+],828.1910000000004,8.160100000000003,248.84102064465765,145.42000000000002,2.0,4.0,14.0,0.0
CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,306.16799999999995,4.005700000000001,101.94284032153453,20.23,1.0,1.0,5.0,0.0
O=C(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,426.95399999999995,4.6467,119.10993365793536,17.07,0.0,1.0,5.0,0.0
FC1=CC(F)(F)C(F)(F)C(F)(F)C=C1F,238.07699999999997,3.6127000000000002,77.86814971972133,0.0,0.0,0.0,0.0,1.0
F/C=C(\F)C(F)(F)F,132.031,2.3290999999999995,41.60720923906968,0.0,0.0,0.0,0.0,0.0
CCCCCCCCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,524.452,8.857200000000002,178.01152511889984,0.0,0.0,2.0,15.0,0.0
CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,730.1340000000004,9.650299999999996,210.9514643262732,0.0,0.0,0.0,13.0,0.0
O=S(=O)(Oc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,376.19599999999997,3.820900000000001,122.32893769077099,43.370000000000005,0.0,3.0,5.0,1.0
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,468.28200000000004,4.993400000000002,149.6322409304592,27.69,0.0,3.0,10.0,0.0
CCCCCCCCC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCC)(OCCC)OCCC,762.6259999999996,12.076399999999984,273.11236776920117,27.69,0.0,3.0,26.0,0.0
CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,555.2500000000001,5.624900000000002,172.08832569855667,37.38,0.0,2.0,10.0,0.0
CCN(CC)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,576.2910000000002,5.843900000000002,190.49870254737982,32.34,1.0,2.0,13.0,0.0
C=COC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F,392.142,3.4689000000000005,119.20817599762124,52.6,0.0,4.0,7.0,0.0
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,428.16599999999994,4.003100000000001,129.07444207668746,54.370000000000005,1.0,2.0,7.0,0.0
FC(F)(F)N1C(Br)(Br)N(C(F)(F)F)C(F)(F)C1(F)F,437.857,4.2303,114.10330491283855,6.48,0.0,2.0,0.0,1.0
CN(C)CCC(CO)N(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,686.4560000000002,3.540300000000002,221.3997267827306,115.22,2.0,6.0,16.0,0.0
*C(F)(F)C(*)(F)F,100.01400000000001,1.2706,31.766334753931094,0.0,0.0,0.0,1.0,0.0
O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,696.1160000000002,7.959700000000004,208.7431748433073,37.3,1.0,1.0,12.0,0.0
Nc1ncn(CC(F)(F)C(F)F)n1,198.123,0.7606999999999999,70.3551432093118,56.73,1.0,4.0,3.0,1.0
O=C(CO)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,466.2149999999999,4.2841000000000005,149.78102038748546,54.37,1.0,4.0,8.0,0.0
C=CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,304.10799999999995,3.1838000000000006,99.3691287523083,26.3,0.0,2.0,5.0,0.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,295.0519999999999,1.5425999999999995,91.17507148131472,40.129999999999995,0.0,2.0,5.0,0.0
CN(CCOCCOCCCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],759.4290000000003,1.5775000000000003,264.182162362306,113.03999999999999,0.0,7.0,19.0,0.0
COC(=O)C1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,460.23,5.704600000000003,153.9046949290479,26.3,0.0,2.0,6.0,1.0
C[N+](C)(CCCC(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],313.213,1.4258,110.10803888692115,40.129999999999995,0.0,2.0,7.0,0.0
COC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)=C(F)F)C(F)(F)F,422.093,4.2767,132.62330293742363,44.760000000000005,0.0,4.0,7.0,0.0
